
    Zipf's Law
    ----------
    File: Shakespeare.txt
    Total Words: 902990
    Total Unique Words: 26000

    Rank    Freq    Rank*Freq
    ----    ----    ---------
    197.0,    555,    109335.0
    198.0,    545,    107910.0
    199.5,    544,    108528.0
    201.0,    543,    109143.0
    202.0,    539,    108878.0
    203.0,    534,    108402.0
    204.0,    533,    108732.0
    205.0,    530,    108650.0
    206.5,    527,    108825.5
    208.0,    526,    109408.0
    209.0,    519,    108471.0
    210.0,    515,    108150.0
    211.0,    514,    108454.0
    212.0,    509,    107908.0
    213.0,    508,    108204.0
    214.0,    507,    108498.0
    215.0,    501,    107715.0
    216.0,    498,    107568.0
    217.0,    496,    107632.0
    218.0,    495,    107910.0
    219.5,    492,    107994.0
    221.5,    486,    107649.0
    223.5,    483,    107950.5
    225.0,    478,    107550.0
    226.0,    475,    107350.0
    227.0,    474,    107598.0
    228.0,    469,    106932.0
    230.0,    466,    107180.0
    232.5,    465,    108112.5
    234.0,    464,    108576.0
    235.0,    462,    108570.0
    236.0,    456,    107616.0
    237.0,    455,    107835.0
    238.5,    452,    107802.0
    240.0,    451,    108240.0
    241.0,    449,    108209.0
    242.5,    445,    107912.5
    244.0,    444,    108336.0
    245.0,    443,    108535.0
    246.0,    441,    108486.0
    247.5,    438,    108405.0
    249.5,    437,    109031.5
    251.0,    436,    109436.0
    253.0,    430,    108790.0
    255.5,    429,    109609.5
    257.0,    428,    109996.0
    258.0,    427,    110166.0
    259.0,    424,    109816.0
    260.0,    423,    109980.0
    261.5,    422,    110353.0
    263.5,    421,    110933.5
    265.0,    420,    111300.0
    266.0,    418,    111188.0
    267.0,    417,    111339.0
    268.5,    416,    111696.0
    270.0,    413,    111510.0
    271.5,    411,    111586.5
    273.5,    402,    109947.0
    275.0,    400,    110000.0
    276.0,    394,    108744.0
    277.0,    390,    108030.0
    278.0,    385,    107030.0
    279.5,    382,    106769.0
    281.0,    378,    106218.0
    282.0,    375,    105750.0
    283.5,    372,    105462.0
    285.5,    368,    105064.0
    287.0,    366,    105042.0
    288.0,    364,    104832.0
    289.0,    363,    104907.0
    290.0,    362,    104980.0
    291.0,    361,    105051.0
    292.0,    359,    104828.0
    293.0,    358,    104894.0
    295.5,    356,    105198.0
    298.0,    355,    105790.0
    299.0,    353,    105547.0
    300.0,    352,    105600.0
    301.5,    350,    105525.0
    303.0,    347,    105141.0
    304.0,    346,    105184.0
    305.5,    345,    105397.5
    307.0,    343,    105301.0
    308.0,    342,    105336.0
    309.0,    339,    104751.0
    310.5,    337,    104638.5
    312.0,    335,    104520.0
    313.0,    334,    104542.0
    314.0,    332,    104248.0
    315.0,    331,    104265.0
    316.0,    327,    103332.0
    317.0,    326,    103342.0
    319.0,    325,    103675.0
    321.5,    323,    103844.5
    323.0,    322,    104006.0
    324.5,    319,    103515.5
    327.0,    318,    103986.0
    329.0,    317,    104293.0
    330.0,    313,    103290.0
    331.0,    312,    103272.0
    333.0,    308,    102564.0
    335.5,    307,    102998.5
    337.5,    306,    103275.0
    340.0,    304,    103360.0
    342.0,    301,    102942.0
    343.0,    300,    102900.0
    345.0,    299,    103155.0
    347.0,    298,    103406.0
    348.0,    296,    103008.0
    349.0,    295,    102955.0
    350.0,    293,    102550.0
    351.0,    292,    102492.0
    352.5,    291,    102577.5
    354.5,    289,    102450.5
    356.0,    287,    102172.0
    358.0,    284,    101672.0
    360.0,    283,    101880.0
    361.5,    281,    101581.5
    363.5,    280,    101780.0
    365.5,    279,    101974.5
    367.0,    277,    101659.0
    368.0,    276,    101568.0
    369.5,    270,    99765.0
    371.0,    269,    99799.0
    372.0,    268,    99696.0
    373.0,    267,    99591.0
    376.0,    266,    100016.0
    380.5,    264,    100452.0
    383.5,    263,    100860.5
    385.0,    262,    100870.0
    387.5,    261,    101137.5
    391.5,    260,    101790.0
    394.5,    259,    102175.5
    396.5,    258,    102297.0
    400.5,    257,    102928.5
    405.0,    256,    103680.0
    407.0,    255,    103785.0
    408.0,    254,    103632.0
    409.0,    253,    103477.0
    410.5,    252,    103446.0
    412.0,    251,    103412.0
    413.0,    249,    102837.0
    415.0,    247,    102505.0
    417.0,    246,    102582.0
    420.0,    245,    102900.0
    424.0,    243,    103032.0
    426.0,    241,    102666.0
    427.5,    240,    102600.0
    430.0,    239,    102770.0
    433.5,    238,    103173.0
    437.5,    237,    103687.5
    440.0,    236,    103840.0
    441.0,    234,    103194.0
    442.5,    233,    103102.5
    445.0,    232,    103240.0
    447.0,    231,    103257.0
    449.0,    230,    103270.0
    453.5,    229,    103851.5
    458.5,    228,    104538.0
    461.0,    227,    104647.0
    462.5,    226,    104525.0
    464.0,    225,    104400.0
    465.0,    224,    104160.0
    466.5,    223,    104029.5
    469.0,    222,    104118.0
    472.0,    221,    104312.0
    476.0,    220,    104720.0
    480.0,    219,    105120.0
    489.5,    218,    106711.0
    498.0,    217,    108066.0
    499.5,    216,    107892.0
    502.0,    215,    107930.0
    504.0,    214,    107856.0
    506.0,    213,    107778.0
    508.5,    212,    107802.0
    511.5,    211,    107926.5
    514.5,    210,    108045.0
    517.5,    209,    108157.5
    522.5,    208,    108680.0
    526.5,    207,    108985.5
    529.5,    206,    109077.0
    533.5,    205,    109367.5
    537.0,    204,    109548.0
    539.0,    203,    109417.0
    541.0,    202,    109282.0
    544.5,    201,    109444.5
    547.5,    200,    109500.0
    549.5,    199,    109350.5
    553.5,    198,    109593.0
    558.0,    197,    109926.0
    562.5,    196,    110250.0
    566.5,    194,    109901.0
    568.0,    193,    109624.0
    570.0,    192,    109440.0
    572.5,    191,    109347.5
    574.5,    190,    109155.0
    576.5,    189,    108958.5
    580.5,    188,    109134.0
    585.5,    187,    109488.5
    589.0,    186,    109554.0
    592.0,    185,    109520.0
    595.0,    183,    108885.0
    600.0,    182,    109200.0
    604.0,    181,    109324.0
    606.5,    180,    109170.0
    610.0,    179,    109190.0
    613.0,    178,    109114.0
    615.0,    177,    108855.0
    616.0,    176,    108416.0
    620.0,    175,    108500.0
    626.0,    174,    108924.0
    629.5,    173,    108903.5
    633.0,    172,    108876.0
    637.5,    171,    109012.5
    640.0,    170,    108800.0
    641.5,    169,    108413.5
    644.0,    168,    108192.0
    647.0,    167,    108049.0
    650.5,    166,    107983.0
    655.0,    165,    108075.0
    658.5,    164,    107994.0
    661.5,    163,    107824.5
    664.5,    162,    107649.0
    667.5,    161,    107467.5
    670.5,    160,    107280.0
    674.5,    159,    107245.5
    680.5,    158,    107519.0
    685.0,    157,    107545.0
    688.0,    156,    107328.0
    692.0,    155,    107260.0
    696.5,    154,    107261.0
    700.5,    153,    107176.5
    704.0,    152,    107008.0
    708.0,    151,    106908.0
    712.5,    150,    106875.0
    717.0,    149,    106833.0
    723.0,    148,    107004.0
    729.0,    147,    107163.0
    734.5,    146,    107237.0
    741.0,    145,    107445.0
    747.0,    144,    107568.0
    751.5,    143,    107464.5
    755.0,    142,    107210.0
    759.5,    141,    107089.5
    765.5,    140,    107170.0
    770.5,    139,    107099.5
    773.5,    138,    106743.0
    778.0,    137,    106586.0
    782.0,    136,    106352.0
    785.0,    135,    105975.0
    790.0,    134,    105860.0
    795.5,    133,    105801.5
    801.0,    132,    105732.0
